交易时间,金额,收支类型,交易对方,交易描述,支付方式,交易状态,订单号,备注,原始来源
2025-09-10 00:00:00,-24.0,支出,财付通－CHICA面包研究所,财付通－CHICA面包研究所,中信银行信用卡(5878),成功,,入账日期:2025-09-10,中信银行-已出账单明细-3.xls
2025-09-09 00:00:00,-0.01,支出,财付通－洲际酒店集团,财付通－洲际酒店集团,中信银行信用卡(5878),成功,,入账日期:2025-09-12,中信银行-已出账单明细-3.xls
2025-09-09 00:00:00,-0.01,支出,财付通－洲际酒店集团,财付通－洲际酒店集团,中信银行信用卡(5878),成功,,入账日期:2025-09-12,中信银行-已出账单明细-3.xls
2025-09-09 00:00:00,-55.25,支出,财付通－深圳市致远创想科技有限公司,财付通－深圳市致远创想科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-09,中信银行-已出账单明细-3.xls
2025-09-09 00:00:00,-31.2,支出,财付通－深圳金拱门食品有限公司,财付通－深圳金拱门食品有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-09,中信银行-已出账单明细-3.xls
2025-09-09 00:00:00,-336.84,支出,财付通－洲际酒店集团,财付通－洲际酒店集团,中信银行信用卡(5878),成功,,入账日期:2025-09-09,中信银行-已出账单明细-3.xls
2025-09-09 00:00:00,-336.84,支出,财付通－洲际酒店集团,财付通－洲际酒店集团,中信银行信用卡(5878),成功,,入账日期:2025-09-09,中信银行-已出账单明细-3.xls
2025-09-06 00:00:00,-589.44,支出,财付通－南山云城泊寓旗舰店,财付通－南山云城泊寓旗舰店,中信银行信用卡(5878),成功,,入账日期:2025-09-06,中信银行-已出账单明细-3.xls
2025-09-05 00:00:00,-35.2,支出,支付宝-董梦琪,支付宝-董梦琪,中信银行信用卡(5878),成功,,入账日期:2025-09-10,中信银行-已出账单明细-3.xls
2025-09-05 00:00:00,-63.2,支出,支付宝-董梦琪,支付宝-董梦琪,中信银行信用卡(5878),成功,,入账日期:2025-09-09,中信银行-已出账单明细-3.xls
2025-09-05 00:00:00,-98.4,支出,支付宝－董梦琪,支付宝－董梦琪,中信银行信用卡(5878),成功,,入账日期:2025-09-05,中信银行-已出账单明细-3.xls
2025-09-04 00:00:00,-412.9,支出,财付通－拼多多平台商户,财付通－拼多多平台商户,中信银行信用卡(5878),成功,,入账日期:2025-09-04,中信银行-已出账单明细-3.xls
2025-09-03 00:00:00,-200.0,支出,财付通－国防科大财务结算室,财付通－国防科大财务结算室,中信银行信用卡(5878),成功,,入账日期:2025-09-03,中信银行-已出账单明细-3.xls
2025-09-03 00:00:00,-56.0,支出,支付宝－阿里健康大药房连锁（杭州）有限公司,支付宝－阿里健康大药房连锁（杭州）有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-03,中信银行-已出账单明细-3.xls
2025-09-03 00:00:00,-7.8,支出,支付宝－上海拉扎斯信息科技有限公司,支付宝－上海拉扎斯信息科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-03,中信银行-已出账单明细-3.xls
2025-09-03 00:00:00,-19.95,支出,财付通－高德打车,财付通－高德打车,中信银行信用卡(5878),成功,,入账日期:2025-09-03,中信银行-已出账单明细-3.xls
2025-09-03 00:00:00,-24.0,支出,财付通－牛一碗食府,财付通－牛一碗食府,中信银行信用卡(5878),成功,,入账日期:2025-09-03,中信银行-已出账单明细-3.xls
2025-09-03 00:00:00,-62.5,支出,支付宝还款,支付宝还款,中信银行信用卡(5878),成功,,入账日期:2025-09-03,中信银行-已出账单明细-3.xls
2025-09-02 00:00:00,-16.0,支出,财付通－高德打车,财付通－高德打车,中信银行信用卡(5878),成功,,入账日期:2025-09-02,中信银行-已出账单明细-3.xls
2025-09-02 00:00:00,-77.0,支出,财付通－牛一碗食府,财付通－牛一碗食府,中信银行信用卡(5878),成功,,入账日期:2025-09-02,中信银行-已出账单明细-3.xls
2025-09-02 00:00:00,-32.0,支出,财付通－牛一碗食府,财付通－牛一碗食府,中信银行信用卡(5878),成功,,入账日期:2025-09-02,中信银行-已出账单明细-3.xls
2025-09-02 00:00:00,-63.0,支出,财付通－高德打车,财付通－高德打车,中信银行信用卡(5878),成功,,入账日期:2025-09-02,中信银行-已出账单明细-3.xls
2025-09-02 00:00:00,-422.0,支出,财付通－美团平台商户,财付通－美团平台商户,中信银行信用卡(5878),成功,,入账日期:2025-09-02,中信银行-已出账单明细-3.xls
2025-09-02 00:00:00,-778.0,支出,财付通－中铁网络,财付通－中铁网络,中信银行信用卡(5878),成功,,入账日期:2025-09-02,中信银行-已出账单明细-3.xls
2025-09-02 00:00:00,-22.0,支出,财付通－滋味冒牌烩面永泰庄店,财付通－滋味冒牌烩面永泰庄店,中信银行信用卡(5878),成功,,入账日期:2025-09-02,中信银行-已出账单明细-3.xls
2025-09-02 00:00:00,-12.79,支出,支付宝－上海拉扎斯信息科技有限公司,支付宝－上海拉扎斯信息科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-02,中信银行-已出账单明细-3.xls
2025-08-14 00:00:00,-2.0,支出,财付通－信安便利店,财付通－信安便利店,中信银行信用卡(5878),成功,,入账日期:2025-08-14,中信银行-已出账单明细-4.xls
2025-08-06 00:00:00,-727.15,支出,网银互联还款2323,网银互联还款2323,中信银行信用卡(5878),成功,,入账日期:2025-08-06,中信银行-已出账单明细-4.xls
2025-07-31 00:00:00,-2.5,支出,财付通－广东美宜佳便利店有限公司,财付通－广东美宜佳便利店有限公司,中信银行信用卡(5878),成功,,入账日期:2025-07-31,中信银行-已出账单明细-4.xls
2025-07-21 00:00:00,-8.0,支出,财付通－沈阳市沈河区瑞华便利店,财付通－沈阳市沈河区瑞华便利店,中信银行信用卡(5878),成功,,入账日期:2025-07-21,中信银行-已出账单明细-4.xls
2025-07-20 00:00:00,-50.0,支出,财付通－沈阳故宫博物院,财付通－沈阳故宫博物院,中信银行信用卡(5878),成功,,入账日期:2025-07-20,中信银行-已出账单明细-4.xls
2025-07-11 00:00:00,-104.44,支出,支付宝－特约商户,支付宝－特约商户,中信银行信用卡(5878),成功,,入账日期:2025-07-11,中信银行-已出账单明细-5.xls
2025-07-11 00:00:00,-104.44,支出,支付宝－特约商户,支付宝－特约商户,中信银行信用卡(5878),成功,,入账日期:2025-07-11,中信银行-已出账单明细-5.xls
2025-07-04 00:00:00,-9573.48,支出,网银互联还款2323,网银互联还款2323,中信银行信用卡(5878),成功,,入账日期:2025-07-04,中信银行-已出账单明细-5.xls
2025-06-20 00:00:00,-28.0,支出,财付通－CHICA面包研究所,财付通－CHICA面包研究所,中信银行信用卡(5878),成功,,入账日期:2025-06-20,中信银行-已出账单明细-5.xls
2025-06-20 00:00:00,-28.0,支出,财付通－野人先生现做冰淇淋,财付通－野人先生现做冰淇淋,中信银行信用卡(5878),成功,,入账日期:2025-06-20,中信银行-已出账单明细-5.xls
2025-06-20 00:00:00,-84.78,支出,财付通－京东商城平台商户,财付通－京东商城平台商户,中信银行信用卡(5878),成功,,入账日期:2025-06-20,中信银行-已出账单明细-5.xls
2025-06-20 00:00:00,-14.5,支出,财付通－收款类-S1-公司餐厅消费系统充值,财付通－收款类-S1-公司餐厅消费系统充值,中信银行信用卡(5878),成功,,入账日期:2025-06-20,中信银行-已出账单明细-5.xls
2025-06-20 00:00:00,-44.9,支出,财付通－京东商城平台商户,财付通－京东商城平台商户,中信银行信用卡(5878),成功,,入账日期:2025-06-20,中信银行-已出账单明细-5.xls
2025-06-20 00:00:00,-28.42,支出,财付通－京东商城平台商户,财付通－京东商城平台商户,中信银行信用卡(5878),成功,,入账日期:2025-06-20,中信银行-已出账单明细-5.xls
2025-06-20 00:00:00,-20.9,支出,财付通－京东商城平台商户,财付通－京东商城平台商户,中信银行信用卡(5878),成功,,入账日期:2025-06-20,中信银行-已出账单明细-5.xls
2025-06-20 00:00:00,-206.65,支出,财付通－京东商城平台商户,财付通－京东商城平台商户,中信银行信用卡(5878),成功,,入账日期:2025-06-20,中信银行-已出账单明细-5.xls
2025-06-19 00:00:00,-65.46,支出,财付通－京东商城平台商户,财付通－京东商城平台商户,中信银行信用卡(5878),成功,,入账日期:2025-06-19,中信银行-已出账单明细-5.xls
2025-06-19 00:00:00,-104.98,支出,财付通－京东商城平台商户,财付通－京东商城平台商户,中信银行信用卡(5878),成功,,入账日期:2025-06-19,中信银行-已出账单明细-5.xls
2025-06-19 00:00:00,-15.4,支出,财付通－收款类-S1-公司餐厅消费系统充值,财付通－收款类-S1-公司餐厅消费系统充值,中信银行信用卡(5878),成功,,入账日期:2025-06-19,中信银行-已出账单明细-5.xls
2025-06-18 00:00:00,-26.0,支出,财付通－收款类-S1-公司餐厅消费系统充值,财付通－收款类-S1-公司餐厅消费系统充值,中信银行信用卡(5878),成功,,入账日期:2025-06-18,中信银行-已出账单明细-5.xls
2025-06-18 00:00:00,-28.36,支出,财付通－京东商城平台商户,财付通－京东商城平台商户,中信银行信用卡(5878),成功,,入账日期:2025-06-18,中信银行-已出账单明细-5.xls
2025-06-17 00:00:00,-3.5,支出,财付通－快乐购超市科创园区店,财付通－快乐购超市科创园区店,中信银行信用卡(5878),成功,,入账日期:2025-06-17,中信银行-已出账单明细-5.xls
2025-06-17 00:00:00,-20.3,支出,财付通－收款类-S1-公司餐厅消费系统充值,财付通－收款类-S1-公司餐厅消费系统充值,中信银行信用卡(5878),成功,,入账日期:2025-06-17,中信银行-已出账单明细-5.xls
2025-06-17 00:00:00,-7.0,支出,财付通－三十店,财付通－三十店,中信银行信用卡(5878),成功,,入账日期:2025-06-17,中信银行-已出账单明细-5.xls
2025-06-16 00:00:00,-16.1,支出,财付通－美团平台商户,财付通－美团平台商户,中信银行信用卡(5878),成功,,入账日期:2025-06-16,中信银行-已出账单明细-6.xls
2025-06-16 00:00:00,-3.88,支出,财付通-滴滴出行,财付通-滴滴出行,中信银行信用卡(5878),成功,,入账日期:2025-06-16,中信银行-已出账单明细-6.xls
2025-06-16 00:00:00,-15.8,支出,财付通－滴滴出行,财付通－滴滴出行,中信银行信用卡(5878),成功,,入账日期:2025-06-16,中信银行-已出账单明细-6.xls
2025-06-16 00:00:00,-29.9,支出,财付通－收款类-S1-公司餐厅消费系统充值,财付通－收款类-S1-公司餐厅消费系统充值,中信银行信用卡(5878),成功,,入账日期:2025-06-16,中信银行-已出账单明细-6.xls
2025-06-16 00:00:00,-5.0,支出,财付通－弘大超市,财付通－弘大超市,中信银行信用卡(5878),成功,,入账日期:2025-06-16,中信银行-已出账单明细-6.xls
2025-06-16 00:00:00,-7.0,支出,财付通－三十店,财付通－三十店,中信银行信用卡(5878),成功,,入账日期:2025-06-16,中信银行-已出账单明细-6.xls
2025-06-15 00:00:00,-19.7,支出,财付通－四川联通,财付通－四川联通,中信银行信用卡(5878),成功,,入账日期:2025-06-15,中信银行-已出账单明细-6.xls
2025-06-15 00:00:00,-15.88,支出,财付通－沃尔玛,财付通－沃尔玛,中信银行信用卡(5878),成功,,入账日期:2025-06-15,中信银行-已出账单明细-6.xls
2025-06-15 00:00:00,-15.0,支出,财付通－https://www.apple.co,财付通－https://www.apple.co,中信银行信用卡(5878),成功,,入账日期:2025-06-15,中信银行-已出账单明细-6.xls
2025-06-14 00:00:00,-27.0,支出,财付通－CHICA面包研究所,财付通－CHICA面包研究所,中信银行信用卡(5878),成功,,入账日期:2025-06-14,中信银行-已出账单明细-6.xls
2025-06-14 00:00:00,-29.29,支出,财付通－美团平台商户,财付通－美团平台商户,中信银行信用卡(5878),成功,,入账日期:2025-06-14,中信银行-已出账单明细-6.xls
2025-06-14 00:00:00,-152.7,支出,财付通－上海盒浦,财付通－上海盒浦,中信银行信用卡(5878),成功,,入账日期:2025-06-14,中信银行-已出账单明细-6.xls
2025-06-14 00:00:00,-69.0,支出,财付通－京东商城平台商户,财付通－京东商城平台商户,中信银行信用卡(5878),成功,,入账日期:2025-06-14,中信银行-已出账单明细-6.xls
2025-06-13 00:00:00,-207.66,支出,财付通－渝月川菜（威新店）,财付通－渝月川菜（威新店）,中信银行信用卡(5878),成功,,入账日期:2025-06-13,中信银行-已出账单明细-6.xls
2025-06-09 00:00:00,-12.0,支出,财付通－三十店,财付通－三十店,中信银行信用卡(5878),成功,,入账日期:2025-06-09,中信银行-已出账单明细-6.xls
2025-06-08 00:00:00,-756.05,支出,财付通－JD,财付通－JD,中信银行信用卡(5878),成功,,入账日期:2025-06-08,中信银行-已出账单明细-6.xls
2025-06-06 00:00:00,-19.2,支出,财付通－收款类-S1-公司餐厅消费系统充值,财付通－收款类-S1-公司餐厅消费系统充值,中信银行信用卡(5878),成功,,入账日期:2025-06-06,中信银行-已出账单明细-6.xls
2025-06-05 00:00:00,-2.9,支出,财付通－收款类-S1-公司餐厅消费系统充值,财付通－收款类-S1-公司餐厅消费系统充值,中信银行信用卡(5878),成功,,入账日期:2025-06-05,中信银行-已出账单明细-6.xls
2025-06-05 00:00:00,-19.9,支出,财付通－肯德基,财付通－肯德基,中信银行信用卡(5878),成功,,入账日期:2025-06-05,中信银行-已出账单明细-6.xls
2025-06-05 00:00:00,-14.5,支出,财付通－收款类-S1-公司餐厅消费系统充值,财付通－收款类-S1-公司餐厅消费系统充值,中信银行信用卡(5878),成功,,入账日期:2025-06-05,中信银行-已出账单明细-6.xls
2025-06-05 00:00:00,-7.0,支出,财付通－收款类-S1-公司餐厅消费系统充值,财付通－收款类-S1-公司餐厅消费系统充值,中信银行信用卡(5878),成功,,入账日期:2025-06-05,中信银行-已出账单明细-6.xls
2025-06-05 00:00:00,-6.52,支出,财付通－收款类-S1-公司餐厅消费系统充值,财付通－收款类-S1-公司餐厅消费系统充值,中信银行信用卡(5878),成功,,入账日期:2025-06-05,中信银行-已出账单明细-6.xls
2025-06-04 00:00:00,-68.0,支出,财付通－iCloud 由云上贵州运营,财付通－iCloud 由云上贵州运营,中信银行信用卡(5878),成功,,入账日期:2025-06-04,中信银行-已出账单明细-6.xls
2025-06-02 00:00:00,-300.0,支出,财付通－马厂老火锅（南山南头街店）,财付通－马厂老火锅（南山南头街店）,中信银行信用卡(5878),成功,,入账日期:2025-06-02,中信银行-已出账单明细-6.xls
2025-06-02 00:00:00,-37.6,支出,财付通－四川永辉超市有限公司,财付通－四川永辉超市有限公司,中信银行信用卡(5878),成功,,入账日期:2025-06-02,中信银行-已出账单明细-6.xls
